DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020257,"1,​2-​Benzenediol",120-80-9,YCIMNLLNPGFGHC-UHFFFAOYSA-N,"Benzene-1,2-diol",OC1=C(O)C=CC=C1,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",C6H6O2,110.112,110.036779,86,1704,242,15,1,117/593,20.0,593
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021289,Sulfallate,95-06-7,XJCLWVXTCRQIDI-UHFFFAOYSA-N,2-Chloroprop-2-en-1-yl diethylcarbamodithioate,CCN(CC)C(=S)SCC(Cl)=C,"InChI=1S/C8H14ClNS2/c1-4-10(5-2)8(11)12-6-7(3)9/h3-6H2,1-2H3",C8H14ClNS2,223.78,223.025620,37,8,59,,1,13/234,6.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021087,Oxazepam,604-75-1,ADIMAYPTOBDMTL-UHFFFAOYSA-N,"7-Chloro-3-hydroxy-5-phenyl-1,3-dihydro-2H-1,4-benzodiazepin-2-one",OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O,"InChI=1S/C15H11ClN2O2/c16-10-6-7-12-11(8-10)13(9-4-2-1-3-5-9)18-15(20)14(19)17-12/h1-8,15,20H,(H,17,19)",C15H11ClN2O2,286.72,286.050905,70,1239,108,,1,25/358,7.0,358
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059751,"Dibenzo[a,i]pyrene",189-55-9,TUGYIJVAYAHHHM-UHFFFAOYSA-N,Benzo[rst]pentaphene,C1=CC=C2C(=C1)C=C1C=CC3=CC4=CC=CC=C4C4=CC=C2C1=C34,InChI=1S/C24H14/c1-3-7-19-15(5-1)13-17-9-10-18-14-16-6-2-4-8-20(16)22-12-11-21(19)23(17)24(18)22/h1-14H,C24H14,302.376,302.109550,36,17,56,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020248,Carbazole,86-74-8,UJOBWOGCFQCDNV-UHFFFAOYSA-N,9H-Carbazole,N1C2=CC=CC=C2C2=C1C=CC=C2,"InChI=1S/C12H9N/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8,13H",C12H9N,167.211,167.073499,66,412,195,2,1,25/447,6.0,447
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020369,Dacarbazine,4342-03-4,FDKXTQMXEQVLRF-UHFFFAOYSA-N,"4-(3,3-Dimethyltriaz-1-en-1-yl)-1H-imidazole-5-carboxamide",CN(C)N=NC1=C(NC=N1)C(N)=O,"InChI=1S/C6H10N6O/c1-12(2)11-10-6-4(5(7)13)8-3-9-6/h3H,1-2H3,(H2,7,13)(H,8,9)",C6H10N6O,182.187,182.091609,33,6164,138,5,1,4/234,2.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020890,6-Methyl-2-thiouracil,56-04-2,HWGBHCRJGXAGEU-UHFFFAOYSA-N,"6-Methyl-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",CC1=CC(=O)NC(=S)N1,"InChI=1S/C5H6N2OS/c1-3-2-4(8)7-5(9)6-3/h2H,1H3,(H2,6,7,8,9)",C5H6N2OS,142.18,142.020084,49,1108,271,,1,10/602,2.0,602
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2024161,Lead,7439-92-1,WABPQHHGFIMREM-UHFFFAOYSA-N,Lead,[Pb],InChI=1S/Pb,Pb,207.2,207.976653,67,31448,714,4570,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020413,"1,2-Dibromo-3-chloropropane",96-12-8,WBEJYOJJBDISQU-UHFFFAOYSA-N,"1,2-Dibromo-3-chloropropane",ClCC(Br)CBr,"InChI=1S/C3H5Br2Cl/c4-1-3(5)2-6/h3H,1-2H2",C3H5Br2Cl,236.33,233.844654,68,244,86,24,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID801126079,"N,N-Dimethyl-N′-[5-[2-(5-nitro-2-furanyl)ethenyl]-1,3,4-oxadiazol-2-yl]methanimidamide",25962-77-0,QLKWZSDBTUTCIJ-UHFFFAOYSA-N,"N,N-Dimethyl-N'-{5-[2-(5-nitrofuran-2-yl)ethenyl]-1,3,4-oxadiazol-2-yl}methanimidamide",CN(C)C=NC1=NN=C(O1)C=CC1=CC=C(O1)N(=O)=O,"InChI=1S/C11H11N5O4/c1-15(2)7-12-11-14-13-9(20-11)5-3-8-4-6-10(19-8)16(17)18/h3-7H,1-2H3",C11H11N5O4,277.24,277.081104,2,,,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6063143,5-Methylchrysene,3697-24-3,GOHBXWHNJHENRX-UHFFFAOYSA-N,5-Methylchrysene,CC1=CC2=CC=CC=C2C2=C1C1=CC=CC=C1C=C2,"InChI=1S/C19H14/c1-13-12-15-7-3-4-8-16(15)18-11-10-14-6-2-5-9-17(14)19(13)18/h2-12H,1H3",C19H14,242.321,242.109550,27,39,59,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4026006,Riddelliine,23246-96-0,SVCNNZDUGWLODJ-RAYFHMIRSA-N,"(15Z)-12,18-Dihydroxy-13,19-didehydrosenecionan-11,16-dione",C\C=C1\CC(=C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23,"InChI=1S/C18H23NO6/c1-3-12-8-11(2)18(23,10-20)17(22)24-9-13-4-6-19-7-5-14(15(13)19)25-16(12)21/h3-4,14-15,20,23H,2,5-10H2,1H3/b12-3-/t14-,15-,18-/m1/s1",C18H23NO6,349.383,349.152537,18,36,27,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020599,Ethyleneimine,151-56-4,NOWKCMXCCJGMRR-UHFFFAOYSA-N,Aziridine,C1CN1,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2",C2H5N,43.069,43.042199,55,352,177,4,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2023806,Vanadium oxide (V2O5),1314-62-1,,,,,,, ,47,241,,358,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020475,"1,2-(Methylenedioxy)-4-propylbenzene",94-58-6,MYEIDJPOUKASEC-UHFFFAOYSA-N,"5-Propyl-2H-1,3-benzodioxole",CCCC1=CC2=C(OCO2)C=C1,"InChI=1S/C10H12O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h4-6H,2-3,7H2,1H3",C10H12O2,164.204,164.083730,37,8,65,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021122,Phenobarbital,50-06-6,DDBREPKUVSBGFI-UHFFFAOYSA-N,"5-Ethyl-5-phenyl-1,3-diazinane-2,4,6-trione",CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,"InChI=1S/C12H12N2O3/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16/h3-7H,2H2,1H3,(H2,13,14,15,16,17)",C12H12N2O3,232.239,232.084792,67,18244,132,32,1,0/253,0.0,253
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020195,Potassium bromate,7758-01-2,OCATYIAKPYKMPG-UHFFFAOYSA-M,Potassium bromate,[K+].[O-][Br](=O)=O,"InChI=1S/BrHO3.K/c2-1(3)4;/h(H,2,3,4);/q;+1/p-1",BrKO3,166.999,165.866788,35,223,89,24,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5074842,"3,3'-Dichloro-4,4'-diaminodiphenyl ether",28434-86-8,IVVWBIJMWBNKFV-UHFFFAOYSA-N,"4,4'-Oxybis(2-chloroaniline)",NC1=C(Cl)C=C(OC2=CC(Cl)=C(N)C=C2)C=C1,"InChI=1S/C12H10Cl2N2O/c13-9-5-7(1-3-11(9)15)17-8-2-4-12(16)10(14)6-8/h1-6H,15-16H2",C12H10Cl2N2O,269.13,268.017018,9,,22,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024341,Toluene diisocyanate,26471-62-5,,,"C*.O=C=NC1=CC(=CC=C1)N=C=O |c:6,8,t:4,lp:2:2,4:1,11:1,13:2,m:1:9.8.6|",,C9H6N2O2,174.159,174.042927,45,848,,189,1,10/234,4.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021318,"1,1,2,2-Tetrachloroethane",79-34-5,QPFMBZIOSGYJDE-UHFFFAOYSA-N,"1,1,2,2-Tetrachloroethane",ClC(Cl)C(Cl)Cl,InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,C2H2Cl4,167.84,165.891061,83,53,122,35,1,4/234,2.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4024642,Bromochloroacetic acid,5589-96-8,GEHJBWKLJVFKPS-UHFFFAOYSA-N,Bromo(chloro)acetic acid,OC(=O)C(Cl)Br,"InChI=1S/C2H2BrClO2/c3-1(4)2(5)6/h1H,(H,5,6)",C2H2BrClO2,173.39,171.892670,30,22,73,3,1,2/234,1.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020894,Bis(4-(dimethylamino)phenyl)methanone,90-94-8,VVBLNCFGVYUYGU-UHFFFAOYSA-N,Bis[4-(dimethylamino)phenyl]methanone,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,"InChI=1S/C17H20N2O/c1-18(2)15-9-5-13(6-10-15)17(20)14-7-11-16(12-8-14)19(3)4/h5-12H,1-4H3",C17H20N2O,268.36,268.157563,59,16,129,9,1,157/609,26.0,609
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1025229,Elmiron,37319-17-8,,,,,,, ,5,672,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9021344,"4,4'-Thiodianiline",139-65-1,ICNFHJVPAJKPHW-UHFFFAOYSA-N,"4,4'-Sulfanediyldianiline",NC1=CC=C(SC2=CC=C(N)C=C2)C=C1,"InChI=1S/C12H12N2S/c13-9-1-5-11(6-2-9)15-12-7-3-10(14)4-8-12/h1-8H,13-14H2",C12H12N2S,216.3,216.072120,52,7,134,1,1,21/324,6.0,324
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020898,Mitomycin C,50-07-7,NWIBSHFKIJFRCO-WUDYKRTCSA-N,"[(1aS,8S,8aR,8bS)-6-Amino-8a-methoxy-5-methyl-4,7-dioxo-1,1a,2,4,7,8,8a,8b-octahydroazirino[2',3':3,4]pyrrolo[1,2-a]indol-8-yl]methyl carbamate",CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,"InChI=1S/C15H18N4O5/c1-5-9(16)12(21)8-6(4-24-14(17)22)15(23-2)13-7(18-13)3-19(15)10(8)11(5)20/h6-7,13,18H,3-4,16H2,1-2H3,(H2,17,22)/t6-,7+,13+,15-/m1/s1",C15H18N4O5,334.332,334.127720,43,11291,177,3,1,89/234,38.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020939,Nitrilotriacetic acid,139-13-9,MGFYIUFZLHCRTH-UHFFFAOYSA-N,"2,2',2''-Nitrilotriacetic acid",OC(=O)CN(CC(O)=O)CC(O)=O,"InChI=1S/C6H9NO6/c8-4(9)1-7(2-5(10)11)3-6(12)13/h1-3H2,(H,8,9)(H,10,11)(H,12,13)",C6H9NO6,191.139,191.042987,64,1154,171,48,1,12/616,2.0,616
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9074309,N-Nitrososarcosine,13256-22-9,HJMPSKKJHVWPBK-UHFFFAOYSA-N,[Methyl(nitroso)amino]acetic acid,CN(CC(O)=O)N=O,"InChI=1S/C3H6N2O3/c1-5(4-8)2-3(6)7/h2H2,1H3,(H,6,7)",C3H6N2O3,118.092,118.037842,17,20,49,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3037628,"2-Amino-1-methyl-6-phenylimidazo [4,5-b]pyridine",105650-23-5,UQVKZNNCIHJZLS-UHFFFAOYSA-N,"1-Methyl-6-phenyl-1H-imidazo[4,5-b]pyridin-2-amine",CN1C(N)=NC2=C1C=C(C=N2)C1=CC=CC=C1,"InChI=1S/C13H12N4/c1-17-11-7-10(9-5-3-2-4-6-9)8-15-12(11)16-13(17)14/h2-8H,1H3,(H2,14,15,16)",C13H12N4,224.267,224.106196,28,778,90,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021280,Sterigmatocystin,10048-13-2,UTSVPXMQSFGQTM-UHFFFAOYSA-N,"8-Hydroxy-6-methoxy-3a,12c-dihydro-7H-furo[3',2':4,5]furo[2,3-c]xanthen-7-one",COC1=C2C(=O)C3=C(O)C=CC=C3OC2=C2C3C=COC3OC2=C1,"InChI=1S/C18H12O6/c1-21-11-7-12-13(8-5-6-22-18(8)24-12)17-15(11)16(20)14-9(19)3-2-4-10(14)23-17/h2-8,18-19H,1H3",C18H12O6,324.288,324.063388,29,373,39,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020772,Lasiocarpine,303-34-4,QHOZSLCIKHUPSU-PNFBIMPKSA-N,"(1S,7aR)-7-[({(2S)-2,3-Dihydroxy-2-[(1S)-1-methoxyethyl]-3-methylbutanoyl}oxy)methyl]-2,3,5,7a-tetrahydro-1H-pyrrolizin-1-yl (2Z)-2-methylbut-2-enoate (non-preferred name)",CO[C@@H](C)[C@@](O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)C(\C)=C/C)[C@@H]12)C(C)(C)O,"InChI=1S/C21H33NO7/c1-7-13(2)18(23)29-16-9-11-22-10-8-15(17(16)22)12-28-19(24)21(26,14(3)27-6)20(4,5)25/h7-8,14,16-17,25-26H,9-12H2,1-6H3/b13-7-/t14-,16-,17+,21+/m0/s1",C21H33NO7,411.495,411.225702,21,18,12,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020682,Hexachlorobenzene,118-74-1,CKAPSXZOOQJIBF-UHFFFAOYSA-N,Hexachlorobenzene,ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,InChI=1S/C6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9,C6Cl6,284.77,281.813116,91,1502,96,83,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021438,"1,1-Dichloroethylene",75-35-4,LGXVIGDEPROXKC-UHFFFAOYSA-N,"1,1-Dichloroethene",ClC(Cl)=C,InChI=1S/C2H2Cl2/c1-2(3)4/h1H2,C2H2Cl2,96.94,95.953356,77,144,116,71,1,1/318,0.0,318
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020191,HC Blue 1,2784-94-3,MWJSMPQOVHQYTE-UHFFFAOYSA-N,"2,2'-{[4-(Methylamino)-3-nitrophenyl]azanediyl}di(ethan-1-ol)",CNC1=C(C=C(C=C1)N(CCO)CCO)[N+]([O-])=O,"InChI=1S/C11H17N3O4/c1-12-10-3-2-9(8-11(10)14(17)18)13(4-6-15)5-7-16/h2-3,8,12,15-16H,4-7H2,1H3",C11H17N3O4,255.274,255.121906,26,12,36,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1025568,Methylazoxymethanol acetate,592-62-1,BELPJCDYWUCHKF-AATRIKPKSA-N,[(E)-Methyl-ONN-azoxy]methyl acetate,CC(=O)OC\N=[N+](/C)[O-],"InChI=1S/C4H8N2O3/c1-4(7)9-3-5-6(2)8/h3H2,1-2H3/b6-5+",C4H8N2O3,132.119,132.053492,23,569,17,,1,4/20,20.0,20
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020960,5-Nitroacenaphthene,602-87-9,CUARLQDWYSRQDF-UHFFFAOYSA-N,"5-Nitro-1,2-dihydroacenaphthylene",[O-][N+](=O)C1=CC=C2CCC3=CC=CC1=C23,"InChI=1S/C12H9NO2/c14-13(15)11-7-6-9-5-4-8-2-1-3-10(11)12(8)9/h1-3,6-7H,4-5H2",C12H9NO2,199.209,199.063329,38,2,106,,1,36/438,8.0,438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020646,Furan,110-00-9,YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,O1C=CC=C1,InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,C4H4O,68.075,68.026215,70,919,280,2,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5024059,"3,3'-Dimethylbenzidine",119-93-7,NUIURNJTPRWVAP-UHFFFAOYSA-N,"3,3'-Dimethyl[1,1'-biphenyl]-4,4'-diamine",CC1=CC(=CC=C1N)C1=CC=C(N)C(C)=C1,"InChI=1S/C14H16N2/c1-9-7-11(3-5-13(9)15)12-4-6-14(16)10(2)8-12/h3-8H,15-16H2,1-2H3",C14H16N2,212.296,212.131349,72,57,142,14,1,85/631,13.0,631
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020223,beta-Butyrolactone,3068-88-0,GSCLMSFRWBPUSK-UHFFFAOYSA-N,4-Methyloxetan-2-one,CC1CC(=O)O1,"InChI=1/C4H6O2/c1-3-2-4(5)6-3/h3H,2H2,1H3",C4H6O2,86.09,86.036779,39,26,70,,1,1/326,0.0,326
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021472,N-Nitroso-N-methylurethane,615-53-2,CAUBWLYZCDDYEF-UHFFFAOYSA-N,Ethyl methyl(nitroso)carbamate,CCOC(=O)N(C)N=O,"InChI=1S/C4H8N2O3/c1-3-9-4(7)6(2)5-8/h3H2,1-2H3",C4H8N2O3,132.119,132.053492,38,108,63,,1,1/319,0.0,319
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021431,Vinyl acetate,108-05-4,XTXRWKRVRITETP-UHFFFAOYSA-N,Ethenyl acetate,CC(=O)OC=C,"InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3",C4H6O2,86.09,86.036779,82,206,163,749,1,0/234,0.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7023510,Primidone,125-33-7,DQMZLTXERSFNPB-UHFFFAOYSA-N,"5-Ethyl-5-phenyl-1,3-diazinane-4,6-dione",CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,"InChI=1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)",C12H14N2O2,218.256,218.105528,59,1337,255,1,1,1/321,0.0,321
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020911,Nafenopin,3771-19-5,XJGBDJOMWKAZJS-UHFFFAOYSA-N,"2-Methyl-2-[4-(1,2,3,4-tetrahydronaphthalen-1-yl)phenoxy]propanoic acid",CC(C)(OC1=CC=C(C=C1)C1CCCC2=C1C=CC=C2)C(O)=O,"InChI=1S/C20H22O3/c1-20(2,19(21)22)23-16-12-10-15(11-13-16)18-9-5-7-14-6-3-4-8-17(14)18/h3-4,6,8,10-13,18H,5,7,9H2,1-2H3,(H,21,22)",C20H22O3,310.393,310.156895,18,224,54,,1,3/78,4.0,78
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020033,AF-2,3688-53-7,LYAHJFZLDZDIOH-VURMDHGXSA-N,(2Z)-2-(Furan-2-yl)-3-(5-nitrofuran-2-yl)prop-2-enamide,NC(=O)C(=C/C1=CC=C(O1)[N+]([O-])=O)\C1=CC=CO1,"InChI=1S/C11H8N2O5/c12-11(14)8(9-2-1-5-17-9)6-7-3-4-10(18-7)13(15)16/h1-6H,(H2,12,14)/b8-6-",C11H8N2O5,248.194,248.043321,15,108,43,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020892,Metronidazole,443-48-1,VAOCPAMSLUNLGC-UHFFFAOYSA-N,2-(2-Methyl-5-nitro-1H-imidazol-1-yl)ethan-1-ol,CC1=NC=C(N1CCO)[N+]([O-])=O,"InChI=1S/C6H9N3O3/c1-5-7-4-6(9(11)12)8(5)2-3-10/h4,10H,2-3H2,1H3",C6H9N3O3,171.156,171.064391,62,11565,302,6,1,1/321,0.0,321
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70975579,N-(2-Cyanoethyl)-N-methylnitrous amide,60153-49-3,HZDLDFBKYBGNHG-UHFFFAOYSA-N,N-(2-Cyanoethyl)-N-methylnitrous amide,CN(CCC#N)N=O,"InChI=1S/C4H7N3O/c1-7(6-8)4-2-3-5/h2,4H2,1H3",C4H7N3O,113.12,113.058912,10,,33,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020438,"1,2-Dichloroethane",107-06-2,WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-Dichloroethane",ClCCCl,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,C2H4Cl2,98.95,97.969005,101,414,503,194,1,1/317,0.0,317
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020428,Dichloroacetic acid,79-43-6,JXTHNDFMNIQAHM-UHFFFAOYSA-N,Dichloroacetic acid,OC(=O)C(Cl)Cl,"InChI=1S/C2H2Cl2O2/c3-1(4)2(5)6/h1H,(H,5,6)",C2H2Cl2O2,128.94,127.943185,72,1019,178,7,1,1/595,0.0,595
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020895,Mirex,2385-85-5,GVYLCNUFSHDAAW-UHFFFAOYSA-N,"1,1a,2,2,3,3a,4,5,5,5a,5b,6-Dodecachlorooctahydro-1H-1,3,4-(methanetriyl)cyclobuta[cd]pentalene",ClC12C3(Cl)C4(Cl)C5(Cl)C(Cl)(C1(Cl)C4(Cl)Cl)C2(Cl)C(Cl)(Cl)C35Cl,"InChI=1S/C10Cl12/c11-1-2(12)7(17)4(14)3(13,5(1,15)9(7,19)20)6(1,16)10(21,22)8(2,4)18",C10Cl12,545.51,539.626232,73,353,70,,1,38/637,6.0,637
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021207,"(+/-)-1,2-Propylene oxide",75-56-9,GOOHAUXETOMSMM-UHFFFAOYSA-N,2-Methyloxirane,CC1CO1,"InChI=1/C3H6O/c1-3-2-4-3/h3H,2H2,1H3",C3H6O,58.08,58.041865,77,308,160,162,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021827,Cumene,98-82-8,RWGFKTVRMDUZSP-UHFFFAOYSA-N,(Propan-2-yl)benzene,CC(C)C1=CC=CC=C1,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",C9H12,120.195,120.093900,83,93,255,604,1,7/234,3.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020569,"1,2-Epoxybutane",106-88-7,RBACIKXCRWGCBB-UHFFFAOYSA-N,2-Ethyloxirane,CCC1CO1,"InChI=1S/C4H8O/c1-2-4-3-5-4/h4H,2-3H2,1H3",C4H8O,72.107,72.057515,53,26,109,277,1,3/323,1.0,323
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020188,C.I. Disperse Blue 1,2475-45-8,JSFUMBWFPQSADC-UHFFFAOYSA-N,"1,4,5,8-Tetraaminoanthracene-9,10-dione",NC1=CC=C(N)C2=C1C(=O)C1=C(N)C=CC(N)=C1C2=O,"InChI=1S/C14H12N4O2/c15-5-1-2-6(16)10-9(5)13(19)11-7(17)3-4-8(18)12(11)14(10)20/h1-4H,15-18H2",C14H12N4O2,268.276,268.096026,37,10,70,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020847,2-Methyl-1-nitroanthraquinone,129-15-7,FYXKXZFTZBYYNP-UHFFFAOYSA-N,"2-Methyl-1-nitroanthracene-9,10-dione",CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1[N+]([O-])=O,"InChI=1S/C15H9NO4/c1-8-6-7-11-12(13(8)16(19)20)15(18)10-5-3-2-4-9(10)14(11)17/h2-7H,1H3",C15H9NO4,267.24,267.053158,27,2,75,,1,36/234,15.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020902,Monocrotaline,315-22-0,QVCMHGGNRFRMAD-XFGHUUIASA-N,"(3R,4R,5R,13aR,13bR)-4,5-Dihydroxy-3,4,5-trimethyl-4,5,8,10,12,13,13a,13b-octahydro-2H-[1,6]dioxacycloundecino[2,3,4-gh]pyrrolizine-2,6(3H)-dione",C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,"InChI=1S/C16H23NO6/c1-9-13(18)23-11-5-7-17-6-4-10(12(11)17)8-22-14(19)16(3,21)15(9,2)20/h4,9,11-12,20-21H,5-8H2,1-3H3/t9-,11+,12+,15+,16-/m0/s1",C16H23NO6,325.361,325.152537,31,1205,139,,1,3/319,1.0,319
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025010,"1,3-Dichloro-2-propanol",96-23-1,DEWLEGDTCGBNGU-UHFFFAOYSA-N,"1,3-Dichloropropan-2-ol",OC(CCl)CCl,"InChI=1S/C3H6Cl2O/c4-1-3(6)2-5/h3,6H,1-2H2",C3H6Cl2O,128.98,127.979570,56,64,139,9,1,4/593,1.0,593
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020281,1-Chloro-4-nitrobenzene,100-00-5,CZGCEKJOLUNIFY-UHFFFAOYSA-N,1-Chloro-4-nitrobenzene,[O-][N+](=O)C1=CC=C(Cl)C=C1,InChI=1S/C6H4ClNO2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,C6H4ClNO2,157.55,156.993056,63,97,149,2,1,1/582,0.0,582
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020306,Chloroform,67-66-3,HEDRZPFGACZZDS-UHFFFAOYSA-N,Trichloromethane,ClC(Cl)Cl,InChI=1S/CHCl3/c2-1(3)4/h1H,CHCl3,119.37,117.914383,106,6098,356,300,1,10/234,4.0,234
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4025030,"Diesel fuel, marine",77650-28-3,,,,,,, ,3,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020097,Aramite,140-57-8,YKFRAOGHWKADFJ-UHFFFAOYSA-N,1-(4-tert-Butylphenoxy)propan-2-yl 2-chloroethyl sulfite,CC(COC1=CC=C(C=C1)C(C)(C)C)OS(=O)OCCCl,"InChI=1S/C15H23ClO4S/c1-12(20-21(17)19-10-9-16)11-18-14-7-5-13(6-8-14)15(2,3)4/h5-8,12H,9-11H2,1-4H3",C15H23ClO4S,334.86,334.100558,35,8,53,2,1,4/234,2.0,234
